PeopleAllow,Parliament,Economy,Democracy,Education,Health,CitInterest
1,78.07025981849331,97.11047606790042,59.030043569086224,99.99999999999999,99.99999999999999,78.07025981849331
1,50.792387359944904,100,50.792387359944904,86.08669493720465,67.51458745568,83.59746245331499
1,56.42450532969957,100.00000000000001,56.42450532969957,95.49282294385566,70.82320190887798,78.21225266484979
